COD_DANE_A,DPTO_CCDGO,MPIO_CCDGO,MPIO_CDPMP,CLAS_CCDGO,SETR_CCDGO,SETR_CCNCT,SECR_CCDGO,SECR_CCNCT,ZU_CCDGO,ZU_CDIVI,SETU_CCDGO,SETU_CCNCT,SECU_CCDGO,SECU_CCNCT,MANZ_CCDGO,AG_CCDGO,DATO_ANM,VERSION,AREA,LATITUD,LONGITUD,DENSIDAD,CTNENCUEST,TP3_1_SI,TP3_2_NO,TP3A_RI,TP3B_TCN,TP4_1_SI,TP4_2_NO,TP9_1_USO,TP9_2_USO,TP9_3_USO,TP9_4_USO,TP9_2_1_MI,TP9_2_2_MI,TP9_2_3_MI,TP9_2_4_MI,TP9_2_9_MI,TP9_3_1_NO,TP9_3_2_NO,TP9_3_3_NO,TP9_3_4_NO,TP9_3_5_NO,TP9_3_6_NO,TP9_3_7_NO,TP9_3_8_NO,TP9_3_9_NO,TP9_3_10_N,TP9_3_99_N,TVIVIENDA,TP14_1_TIP,TP14_2_TIP,TP14_3_TIP,TP14_4_TIP,TP14_5_TIP,TP14_6_TIP,TP15_1_OCU,TP15_2_OCU,TP15_3_OCU,TP15_4_OCU,TP16_HOG,TP19_EE_1,TP19_EE_2,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP19_EE_E9,TP19_ACU_1,TP19_ACU_2,TP19_ALC_1,TP19_ALC_2,TP19_GAS_1,TP19_GAS_2,TP19_GAS_9,TP19_RECB1,TP19_RECB2,TP19_INTE1,TP19_INTE2,TP19_INTE9,TP27_PERSO,PERSONAS_L,PERSONAS_S,TP32_1_SEX,TP32_2_SEX,TP34_1_EDA,TP34_2_EDA,TP34_3_EDA,TP34_4_EDA,TP34_5_EDA,TP34_6_EDA,TP34_7_EDA,TP34_8_EDA,TP34_9_EDA,TP51PRIMAR,TP51SECUND,TP51SUPERI,TP51POSTGR,TP51_13_ED,TP51_99_ED,CD_LC_CM,NMB_LC_CM,TP_LC_CM,Shape_Leng,Shape_Area
0504510000000000070704,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,04,012920,MANZANA,2018.0,1100.69089205,7.88385384084,-76.6165815046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00129350524985,9.00768845246e-08
0504510000000000070705,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,05,012915,MANZANA,2018.0,1100.69071529,7.88377174884,-76.6163495076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00129350408884,9.00767362904e-08
0504510000000000070706,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,06,012919,MANZANA,2018.0,573.714818593,7.88379463887,-76.6160829981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000872394335125,4.69507619298e-08
0504510000000000070707,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,07,012918,MANZANA,2018.0,1015.00970751,7.88362003159,-76.6158668216,0.979300986,330.0,0.0,330.0,0.0,0.0,0.0,330.0,326.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,77.0,252.0,1.0,0.0,0.0,0.0,284.0,0.0,0.0,46.0,306.0,284.0,0.0,167.0,116.0,0.0,0.0,0.0,0.0,1.0,284.0,0.0,284.0,0.0,230.0,54.0,0.0,284.0,0.0,171.0,113.0,0.0,994.0,0.0,994.0,483.0,511.0,172.0,223.0,170.0,200.0,113.0,63.0,31.0,13.0,9.0,345.0,430.0,95.0,2.0,43.0,4.0,02,OCHO DE FEBRERO,Comuna,0.00126090773023,8.30648046498e-08
0504510000000000070708,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,08,012917,MANZANA,2018.0,999.602722476,7.88353941914,-76.6156448114,0.1020405407,30.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,25.0,5.0,0.0,30.0,0.0,30.0,0.0,0.0,102.0,0.0,102.0,49.0,53.0,14.0,19.0,21.0,12.0,12.0,11.0,9.0,3.0,1.0,41.0,42.0,3.0,0.0,9.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00125407047549,8.18041111422e-08
0504510000000000070709,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,09,013115,MANZANA,2018.0,992.622808051,7.8834577903,-76.6154078504,0.0997357707,27.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,26.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,26.0,1.0,0.0,27.0,0.0,27.0,0.0,0.0,99.0,0.0,99.0,57.0,42.0,15.0,34.0,10.0,15.0,7.0,9.0,5.0,3.0,1.0,45.0,38.0,2.0,0.0,8.0,0.0,02,OCHO DE FEBRERO,Comuna,0.0012409844788,8.12328432361e-08
0504510000000000070710,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,10,012913,MANZANA,2018.0,500.673127549,7.88400382307,-76.617568427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000878817206942,4.09732723884e-08
0504510000000000070711,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,11,012909,MANZANA,2018.0,545.549095874,7.88385097818,-76.6176257835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00090456297902,4.46456915924e-08
0504510000000000070712,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,12,012906,MANZANA,2018.0,1298.62909923,7.88362892449,-76.6174920828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00173221779021,1.06274889363e-07
0504510000000000070713,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,13,012907,MANZANA,2018.0,1284.79582377,7.88347047596,-76.6175532159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00173117373406,1.05143012107e-07
0504510000000000070714,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,14,012910,MANZANA,2018.0,1103.42635402,7.88344669304,-76.6169884523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00130987181604,9.03002920226e-08
0504510000000000070715,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,15,012914,MANZANA,2018.0,1118.04100451,7.88335610885,-76.6167621077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00131129158791,9.14963282437e-08
0504510000000000070716,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,16,012912,MANZANA,2018.0,1150.12303731,7.88328283278,-76.6165250082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00134061689186,9.41221086282e-08
0504510000000000070717,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,17,012911,MANZANA,2018.0,1326.72253826,7.88320117319,-76.6162848579,0.0331644334,19.0,0.0,19.0,0.0,0.0,0.0,19.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,13.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,10.0,2.0,0.0,12.0,0.0,12.0,0.0,0.0,44.0,0.0,44.0,18.0,26.0,9.0,7.0,7.0,6.0,6.0,4.0,5.0,0.0,0.0,16.0,12.0,2.0,0.0,8.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00138095288742,1.08574233041e-07
0504510000000000070718,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,18,012908,MANZANA,2018.0,993.872506676,7.88311852228,-76.6160367359,0.1177213375,28.0,0.0,28.0,0.0,0.0,0.0,28.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,36.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,21.0,6.0,0.0,27.0,0.0,7.0,20.0,0.0,117.0,0.0,117.0,61.0,56.0,21.0,28.0,25.0,13.0,15.0,6.0,6.0,2.0,1.0,37.0,53.0,1.0,0.0,6.0,5.0,02,OCHO DE FEBRERO,Comuna,0.00126634561497,8.13350230141e-08
0504510000000000070719,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,19,012904,MANZANA,2018.0,1056.37082567,7.88304223801,-76.6158054622,0.1543018796,42.0,0.0,42.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,38.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,39.0,39.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,34.0,5.0,0.0,39.0,0.0,39.0,0.0,0.0,163.0,0.0,163.0,81.0,82.0,32.0,43.0,26.0,31.0,16.0,9.0,3.0,2.0,1.0,71.0,68.0,7.0,0.0,7.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00128229353954,8.64494339977e-08
0504510000000000070720,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,20,012905,MANZANA,2018.0,1023.63496929,7.8829606789,-76.6155775882,0.0947603394,24.0,0.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,97.0,0.0,97.0,36.0,61.0,15.0,24.0,12.0,10.0,14.0,12.0,4.0,2.0,4.0,35.0,42.0,4.0,0.0,8.0,2.0,02,OCHO DE FEBRERO,Comuna,0.00126698660122,8.37705214217e-08
0504510000000000070721,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,21,247395,MANZANA,2018.0,7535.86420987,7.88274640318,-76.6164634505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.00411014501978,6.16706489144e-07
0504510000000000070722,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,22,247396,MANZANA,2018.0,10285.6546776,7.88215963379,-76.6170410102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.0036512367205,8.417380351e-07
0504510000000000070723,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,23,247397,MANZANA,2018.0,242.631116406,7.88212149202,-76.6164424129,0.9067263018,95.0,0.0,95.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,91.0,3.0,0.0,0.0,0.0,57.0,0.0,0.0,38.0,75.0,57.0,0.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,46.0,11.0,0.0,56.0,1.0,14.0,43.0,0.0,220.0,0.0,220.0,114.0,106.0,35.0,65.0,28.0,51.0,26.0,11.0,0.0,3.0,1.0,63.0,105.0,29.0,0.0,7.0,3.0,02,OCHO DE FEBRERO,Comuna,0.000571267061227,1.98559616078e-08
0504510000000000070724,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,24,247398,MANZANA,2018.0,232.745596492,7.8821897213,-76.6162381958,0.1847510759,11.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,9.0,2.0,0.0,11.0,0.0,4.0,7.0,0.0,43.0,0.0,43.0,23.0,20.0,4.0,16.0,3.0,7.0,9.0,4.0,0.0,0.0,0.0,14.0,25.0,2.0,0.0,1.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000564237008408,1.90470243075e-08
0504510000000000070725,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,25,247399,MANZANA,2018.0,220.013348986,7.88213688774,-76.6160770044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000546042398734,1.80049836743e-08
0504510000000000070726,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,26,247400,MANZANA,2018.0,234.141317832,7.88210729547,-76.6158994068,0.1195859082,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,16.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,4.0,5.0,0.0,9.0,0.0,2.0,7.0,0.0,28.0,0.0,28.0,15.0,13.0,3.0,11.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,6.0,15.0,3.0,0.0,1.0,1.0,02,OCHO DE FEBRERO,Comuna,0.000559849006764,1.91613155485e-08
0504510000000000070727,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,27,247401,MANZANA,2018.0,273.856208991,7.88191289649,-76.6159509449,0.2154415346,15.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,11.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,15.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,11.0,4.0,0.0,15.0,0.0,8.0,7.0,0.0,59.0,0.0,59.0,30.0,29.0,14.0,16.0,5.0,12.0,8.0,3.0,1.0,0.0,0.0,19.0,22.0,9.0,0.0,2.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000617297643989,2.24113222861e-08
0504510000000000070728,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,28,247402,MANZANA,2018.0,217.169574701,7.88193598525,-76.6161256816,0.2118160184,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,7.0,3.0,0.0,9.0,1.0,3.0,7.0,0.0,46.0,0.0,46.0,28.0,18.0,11.0,11.0,9.0,7.0,5.0,3.0,0.0,0.0,0.0,7.0,24.0,3.0,0.0,2.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000543388762522,1.77722514406e-08
0504510000000000070729,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,29,247403,MANZANA,2018.0,231.338048256,7.8819697982,-76.6162946599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000560098322282,1.89319348887e-08
0504510000000000070730,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,30,247404,MANZANA,2018.0,248.051568356,7.88193719905,-76.6164952292,0.1693196093,14.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,17.0,13.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,9.0,4.0,0.0,13.0,0.0,8.0,5.0,0.0,42.0,0.0,42.0,24.0,18.0,8.0,9.0,4.0,10.0,7.0,3.0,1.0,0.0,0.0,10.0,18.0,8.0,0.0,1.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000579488789436,2.02995569684e-08
0504510000000000070731,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0007,050451000000000007,07,05045100000000000707,31,247405,MANZANA,2018.0,210.334696692,7.8817752704,-76.6163497647,0.1901730908,14.0,0.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,9.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,14.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,10.0,4.0,0.0,14.0,0.0,7.0,7.0,0.0,40.0,0.0,40.0,20.0,20.0,5.0,8.0,3.0,12.0,8.0,4.0,0.0,0.0,0.0,11.0,20.0,7.0,0.0,0.0,0.0,02,OCHO DE FEBRERO,Comuna,0.000541596627206,1.72129993167e-08
